,D0_4,D0_5,D0_6,D0_7,D0_8,D0_9,D0_10,D0_11,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,N0_4,N0_5,N0_6,N0_7,N0_8,N0_9,N0_10,N0_11,W0_4,W0_5,W0_6,W0_7,W0_8,W0_9,W0_10,W0_11,W1_4,W1_5,W1_6,W1_7,W1_8,W1_9,W1_10,W1_11,W2_4,W2_5,W2_6,W2_7,W2_8,W2_9,W2_10,W2_11,W3_4,W3_5,W3_6,W3_7,W3_8,W3_9,W3_10,W3_11,W4_4,W4_5,W4_6,W4_7,W4_8,W4_9,W4_10,W4_11,average_temp_4,average_temp_5,average_temp_6,average_temp_7,average_temp_8,average_temp_9,average_temp_10,average_temp_11,yield,state_ALABAMA,state_ARIZONA,state_ARKANSAS,state_CALIFORNIA,state_COLORADO,state_DELAWARE,state_FLORIDA,state_GEORGIA,state_IDAHO,state_ILLINOIS,state_INDIANA,state_IOWA,state_KANSAS,state_KENTUCKY,state_LOUISIANA,state_MARYLAND,state_MICHIGAN,state_MINNESOTA,state_MISSISSIPPI,state_MISSOURI,state_MONTANA,state_NEBRASKA,state_NEW JERSEY,state_NEW MEXICO,state_NEW YORK,state_NORTH CAROLINA,state_NORTH DAKOTA,state_OHIO,state_OKLAHOMA,state_OREGON,state_SOUTH CAROLINA,state_SOUTH DAKOTA,state_TENNESSEE,state_TEXAS,state_UTAH,state_VIRGINIA,state_WASHINGTON,state_WEST VIRGINIA,state_WISCONSIN,state_WYOMING,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020
20,0.0,0.0,0.0,0.1,2.1,8.7,23.4,76.9,0.0,0.0,0.0,0.0,1.1,4.5,7.9,52.1,0.0,0.0,0.0,0.0,0.0,1.2,2.7,10.2,0.0,0.0,0.0,0.0,0.0,0.1,1.7,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.1,0.3,5.7,13.0,43.7,59.0,70.7,22.0,98.9,99.7,94.1,86.9,54.1,32.3,5.9,1.1,94.6,98.4,80.4,66.3,31.8,11.8,3.0,0.2,53.1,70.9,41.8,28.3,6.3,1.5,0.6,0.0,20.7,39.8,21.8,11.9,0.1,0.0,0.0,0.0,3.5,11.2,7.2,3.1,0.0,0.0,0.0,0.0,59.8,65.4,73.5,78.6,80.2,78.6,70.2,60.2,58.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,30.7,0.0,0.0,0.0,0.0,0.0,0.1,0.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,36.6,9.3,15.7,11.9,13.0,48.7,34.8,24.6,63.5,90.7,84.4,88.2,86.9,51.1,64.8,20.4,49.0,69.1,64.5,70.9,69.9,33.2,42.4,16.8,26.9,35.2,34.9,37.8,34.9,17.1,15.8,14.8,20.8,23.5,21.4,26.2,17.5,12.9,8.8,11.4,16.2,16.7,14.8,16.9,8.1,9.1,2.5,61.4,69.6,75.0,78.6,79.6,76.6,69.5,57.5,80.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,46.4,64.8,42.7,26.1,25.7,23.9,29.8,1.7,26.3,34.7,28.5,18.7,12.7,9.4,8.5,0.0,5.4,16.1,16.0,2.9,0.4,1.2,0.1,0.0,0.3,6.0,7.7,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,52.3,35.3,56.2,66.5,61.5,63.7,67.0,60.7,1.4,0.0,1.1,7.4,12.8,12.5,3.2,37.6,0.2,0.0,0.0,0.6,1.6,1.3,1.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,64.8,71.4,77.4,77.9,74.6,67.6,57.2,94.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,0.0,0.0,0.7,15.3,56.7,54.5,57.4,43.6,0.0,0.0,0.0,2.4,23.9,32.9,34.3,25.2,0.0,0.0,0.0,0.0,1.8,6.3,15.0,7.6,0.0,0.0,0.0,0.0,0.0,0.6,5.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,25.2,43.6,53.7,59.1,41.7,44.8,42.5,54.1,74.7,56.3,45.6,25.6,1.6,0.8,0.0,2.2,54.1,23.0,23.5,9.1,0.4,0.0,0.0,0.0,11.4,1.9,2.1,1.3,0.0,0.0,0.0,0.0,1.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,63.8,73.2,79.9,81.1,77.0,68.4,57.2,55.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,5.0,7.6,0.9,0.4,6.1,3.0,2.2,0.2,1.2,0.9,0.0,0.0,0.4,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,75.5,65.0,40.4,43.8,38.3,28.2,29.1,23.6,16.9,34.0,59.2,50.2,58.6,69.6,70.8,15.0,10.3,17.1,41.3,35.0,42.7,57.4,58.3,3.1,0.6,3.8,19.9,18.0,20.5,28.9,24.1,0.0,0.0,0.1,10.5,9.2,8.1,17.4,11.9,0.0,0.0,0.0,0.9,0.2,0.7,2.7,3.2,60.2,66.6,73.1,77.7,77.4,74.7,68.1,61.0,96.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,13.4,13.1,27.1,68.5,63.6,50.9,1.8,1.6,2.1,3.5,8.2,45.7,44.7,27.5,0.2,0.4,0.0,0.0,0.0,11.2,15.4,7.5,0.0,0.0,0.0,0.0,0.0,7.1,6.7,1.4,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,82.4,76.5,62.7,25.5,27.0,40.6,65.7,47.0,4.2,10.3,10.3,6.0,9.5,8.6,32.6,51.2,0.4,4.4,5.0,0.5,4.1,3.4,13.4,22.4,0.0,0.1,0.4,0.0,0.0,0.0,4.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,60.7,67.6,73.6,78.1,81.5,77.8,68.6,56.6,75.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,0.0,1.1,1.1,1.7,3.2,1.6,4.5,5.1,0.0,0.0,0.0,0.3,0.6,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,13.0,16.0,47.3,63.2,35.6,72.2,58.5,92.8,85.9,83.0,51.0,33.5,62.8,23.3,36.3,85.2,72.0,67.4,26.5,13.1,28.7,6.8,15.8,64.5,48.3,41.5,0.5,0.1,3.9,0.9,0.9,45.4,22.5,17.7,0.0,0.0,1.3,0.0,0.0,12.4,0.1,3.2,0.0,0.0,0.0,0.0,0.0,55.4,66.5,74.8,78.1,78.8,75.0,67.4,57.7,82.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,1.6,0.1,0.0,0.0,0.9,1.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.6,56.0,39.1,39.4,46.6,43.1,35.4,30.7,41.7,43.8,60.8,60.6,52.7,55.1,61.9,69.2,14.0,23.3,31.6,40.5,30.7,34.0,42.0,47.1,1.7,3.4,8.7,12.3,7.2,9.3,16.0,13.8,0.8,0.0,4.5,3.4,2.1,2.1,7.7,3.6,0.0,0.0,0.7,0.0,0.3,0.1,0.7,0.4,60.0,63.0,70.6,77.0,78.9,76.2,68.9,56.6,87.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,0.0,0.0,0.0,0.0,1.2,0.0,14.8,27.6,0.0,0.0,0.0,0.0,0.1,0.0,5.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,24.1,40.6,72.5,34.6,50.2,48.9,87.9,83.0,75.9,59.5,26.4,65.3,35.0,23.4,72.9,62.9,47.7,32.7,8.1,45.3,22.7,18.2,20.0,17.0,13.4,6.5,0.0,22.9,8.6,4.1,8.2,3.7,3.2,1.5,0.0,16.5,3.8,1.7,0.1,0.0,0.0,0.0,0.0,2.9,1.0,0.0,57.5,67.6,77.1,81.2,80.9,78.6,72.1,62.4,63.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,29.7,25.5,35.2,25.6,35.4,32.7,67.2,54.9,19.4,14.6,14.7,10.1,18.5,17.0,45.1,28.7,4.8,1.6,2.5,2.3,4.7,3.6,8.7,5.0,0.9,0.3,1.7,1.4,2.1,1.7,3.0,1.9,0.0,0.0,0.1,0.2,0.9,0.5,0.6,0.2,55.4,55.1,40.7,49.6,53.3,67.0,32.5,43.7,14.9,19.5,24.1,24.6,11.3,0.3,0.4,1.4,1.6,6.7,5.7,10.2,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,68.3,73.1,78.6,81.2,77.6,68.4,59.9,103.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,99.9,99.3,91.7,96.9,99.4,95.8,99.6,83.8,94.4,90.2,75.5,88.7,96.2,92.9,98.1,68.6,67.5,61.8,54.2,73.8,82.1,74.6,91.0,36.7,45.0,43.3,42.7,63.6,72.6,62.3,78.9,22.0,23.8,29.7,23.0,49.1,53.5,44.5,61.5,3.0,0.1,0.6,8.3,3.3,0.5,4.1,0.3,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,67.0,75.8,79.8,81.4,77.4,69.2,58.7,65.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,12.8,3.9,2.0,0.0,1.5,0.6,0.4,0.2,2.2,0.7,0.6,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.4,62.1,27.1,27.3,55.1,34.4,28.4,19.4,21.9,33.9,70.9,72.6,43.4,65.0,71.2,80.4,8.9,13.9,36.5,43.7,17.1,40.5,49.6,58.1,0.6,1.0,5.4,6.6,1.2,8.8,13.3,15.7,0.0,0.0,0.4,0.0,0.0,0.8,2.6,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,67.6,73.2,77.8,79.1,75.2,66.2,59.7,107.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,50.4,56.7,68.4,72.8,77.9,41.4,16.3,4.0,43.6,48.9,57.4,60.9,70.3,21.4,8.2,1.3,24.3,29.3,32.6,32.8,43.5,2.5,0.9,0.0,6.3,12.9,14.1,6.8,17.6,0.8,0.0,0.0,0.2,1.0,0.1,0.0,1.1,0.0,0.0,0.0,31.9,32.7,28.3,25.7,20.9,50.6,65.2,57.5,17.7,10.7,3.2,1.5,1.2,8.0,18.5,38.6,2.9,3.3,0.6,0.1,0.0,2.2,6.7,22.1,0.7,0.6,0.0,0.0,0.0,0.4,0.2,4.9,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,68.3,73.7,78.8,80.0,78.5,72.6,59.4,88.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,1.6,3.0,4.4,3.1,3.1,0.9,5.0,86.1,98.4,97.1,95.5,96.8,96.9,99.1,95.0,63.8,90.8,91.6,87.1,89.9,87.7,94.1,86.4,16.5,62.9,62.0,53.0,59.1,48.6,64.5,57.0,3.8,38.4,28.9,30.8,38.1,23.7,36.6,35.4,0.0,9.5,8.4,10.2,12.2,3.9,9.3,12.7,60.4,67.4,73.6,77.0,78.9,76.2,68.3,60.8,122.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,70.9,78.8,54.4,47.7,54.5,13.9,3.1,0.1,55.8,68.2,34.4,33.5,43.0,2.7,0.3,0.0,21.1,24.8,5.6,5.7,11.5,0.0,0.0,0.0,6.8,7.0,0.6,1.5,3.1,0.0,0.0,0.0,0.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,28.3,21.3,45.2,49.8,42.5,72.8,58.7,41.5,0.7,0.0,0.5,2.5,3.0,13.2,38.1,58.4,0.0,0.0,0.0,0.0,0.6,4.4,18.8,38.5,0.0,0.0,0.0,0.0,0.0,1.0,4.2,11.2,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,60.1,66.9,74.8,78.0,77.8,75.0,71.2,63.2,123.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,0.0,0.0,0.0,0.0,2.0,6.7,7.6,7.1,0.0,0.0,0.0,0.0,0.6,2.7,3.5,2.7,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,20.6,35.2,14.1,30.7,23.8,22.2,23.5,93.8,79.5,64.8,85.9,67.4,69.5,70.2,69.3,77.4,54.5,35.0,62.6,43.0,46.1,49.4,52.8,20.7,8.2,9.6,26.4,17.3,18.8,18.7,17.9,5.1,2.2,2.9,12.0,7.5,8.6,9.3,7.4,1.7,1.5,1.6,2.3,0.1,1.2,1.7,1.5,57.2,64.6,72.5,78.6,80.4,78.7,70.4,59.8,119.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,79.6,89.4,96.3,95.1,96.8,93.2,79.0,75.8,63.3,71.4,86.6,83.5,90.7,77.3,64.7,51.0,31.0,34.9,52.0,50.8,61.5,45.9,26.0,15.7,10.8,11.4,29.0,29.6,39.0,27.5,12.8,2.7,1.2,2.2,16.5,12.4,11.1,6.4,0.2,0.0,20.4,10.7,3.7,4.9,3.1,6.8,21.1,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,68.9,74.2,80.0,82.1,77.6,67.4,57.4,72.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,81.8,94.7,92.0,100.0,100.0,99.9,100.1,97.2,63.9,86.1,87.1,94.5,100.0,99.9,97.8,88.6,26.6,55.3,65.8,75.3,98.2,94.0,80.0,71.7,8.1,27.6,49.9,65.6,83.6,81.2,69.0,61.4,2.4,5.4,26.1,44.8,68.5,66.1,54.6,50.8,17.4,5.2,8.0,0.0,0.0,0.0,0.0,2.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,65.6,75.0,79.0,81.8,80.2,71.2,60.0,78.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38,71.0,57.9,66.8,81.7,31.7,37.4,25.3,37.3,56.6,29.3,41.8,62.3,16.5,13.9,3.3,16.4,25.5,3.3,8.2,21.2,1.6,0.6,0.1,0.3,12.5,0.4,1.4,5.7,0.1,0.1,0.0,0.0,1.3,0.0,0.1,0.9,0.0,0.0,0.0,0.0,25.4,34.2,27.9,18.4,64.1,62.4,72.3,62.5,3.6,7.8,5.3,0.0,4.1,0.2,2.3,0.1,0.2,1.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,66.6,74.5,79.4,79.2,76.4,68.4,56.6,104.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
39,0.0,1.1,1.9,0.9,0.3,0.0,0.0,0.0,0.0,0.1,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,46.4,43.8,43.7,28.9,12.2,1.2,0.1,54.7,52.6,54.2,55.4,70.8,87.8,98.8,99.9,30.4,28.0,34.4,33.2,46.8,66.9,93.6,97.4,2.9,1.8,3.4,5.0,17.3,30.4,70.9,84.8,0.5,0.0,0.1,0.3,6.8,12.8,50.3,70.7,0.0,0.0,0.0,0.0,0.2,2.0,22.4,33.6,59.4,66.3,75.3,78.8,78.0,76.5,68.9,58.1,108.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
40,0.0,0.0,0.0,7.3,3.4,67.8,73.2,52.3,0.0,0.0,0.0,2.3,0.9,37.5,54.3,39.8,0.0,0.0,0.0,0.0,0.0,4.9,25.2,19.1,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.6,16.9,55.9,68.7,32.2,26.8,46.4,98.0,99.4,83.0,36.7,27.9,0.1,0.0,1.1,93.8,96.8,65.8,14.6,13.1,0.0,0.0,0.0,76.6,72.6,32.6,0.1,0.3,0.0,0.0,0.0,46.9,44.3,7.0,0.0,0.0,0.0,0.0,0.0,12.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,57.7,68.8,77.1,81.8,82.8,79.9,70.6,59.8,115.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
41,56.1,74.0,64.7,69.2,77.8,48.8,51.0,41.1,46.1,59.5,54.4,50.5,73.4,36.9,37.2,32.8,12.1,37.8,26.4,13.4,55.1,8.3,18.5,16.1,3.6,16.4,15.0,2.4,33.6,1.2,5.9,6.0,0.1,4.2,3.2,0.3,7.9,0.0,0.1,0.1,33.3,20.7,25.6,24.8,20.9,26.8,28.1,32.7,10.7,5.4,9.8,6.0,1.2,24.4,20.9,26.1,6.2,0.5,4.6,2.0,0.0,19.3,13.6,21.0,0.2,0.0,0.0,0.0,0.0,5.2,4.2,12.6,0.0,0.0,0.0,0.0,0.0,2.4,1.4,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,61.8,67.8,75.6,81.4,81.8,76.9,66.4,57.9,114.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
