year,period,level,state,crop,measurement,domain,yield
2015,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,148
2015,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,172
2015,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,171
2015,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,164
2015,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,162
2015,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,188
2015,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,175
2015,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,142
2015,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
2015,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,185
2015,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,147
2015,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,180
2015,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,143
2015,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,113
2015,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,128
2015,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,153
2015,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,129
2015,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,188
2015,YEAR,STATE,OTHER STATES,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,0
2015,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,147
2015,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,93
2015,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,159
2015,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
2015,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
2015,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,173
2015,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,161
2015,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,215
2015,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,148
2015,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,164
2015,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,159
2014,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,159
2014,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,210
2014,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,187
2014,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,165
2014,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,146
2014,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,200
2014,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
2014,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,170
2014,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,200
2014,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,200
2014,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,188
2014,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,178
2014,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,149
2014,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,158
2014,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,183
2014,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,175
2014,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,161
2014,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,156
2014,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,185
2014,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,186
2014,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,100
2014,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,179
2014,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,157
2014,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,195
2014,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,148
2014,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,132
2014,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,124
2014,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,176
2014,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,147
2014,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,190
2014,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,154
2014,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,117
2014,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,148
2014,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,168
2014,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,148
2014,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
2014,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,145
2014,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,215
2014,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,149
2014,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,156
2014,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,138
2013,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,147
2013,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,177
2013,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,186
2013,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,191
2013,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,131
2013,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,166
2013,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,133
2013,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,175
2013,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,181
2013,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,178
2013,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,177
2013,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,164
2013,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,126
2013,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,170
2013,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,173
2013,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,158
2013,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,155
2013,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,159
2013,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,176
2013,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,136
2013,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
2013,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,169
2013,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,139
2013,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,190
2013,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,137
2013,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,142
2013,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
2013,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,174
2013,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,145
2013,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,188
2013,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,146
2013,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,129
2013,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,137
2013,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,156
2013,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,136
2013,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,170
2013,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,154
2013,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,215
2013,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,147
2013,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,145
2013,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,127
2012,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,98
2012,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,195
2012,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,178
2012,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,180
2012,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,133
2012,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
2012,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
2012,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,180
2012,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,195
2012,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
2012,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,99
2012,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,137
2012,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,95
2012,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,68
2012,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,173
2012,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,122
2012,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,132
2012,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,165
2012,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,165
2012,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,75
2012,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
2012,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,142
2012,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,118
2012,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,170
2012,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,134
2012,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,117
2012,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,122
2012,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,120
2012,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,110
2012,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,205
2012,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,131
2012,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,122
2012,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,101
2012,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,85
2012,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,129
2012,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,167
2012,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,103
2012,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,215
2012,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,128
2012,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,120
2012,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,142
2011,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,114
2011,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,178
2011,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,141
2011,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,181
2011,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,133
2011,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,130
2011,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,104
2011,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,159
2011,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,189
2011,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,157
2011,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,146
2011,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,172
2011,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,107
2011,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,139
2011,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
2011,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,109
2011,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,153
2011,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,155
2011,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,128
2011,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,114
2011,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,127
2011,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
2011,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,123
2011,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,180
2011,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,133
2011,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,84
2011,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,105
2011,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,153
2011,YEAR,STATE,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,92
2011,YEAR,STATE,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,215
2011,YEAR,STATE,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,111
2011,YEAR,STATE,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,65
2011,YEAR,STATE,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,132
2011,YEAR,STATE,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,131
2011,YEAR,STATE,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91
2011,YEAR,STATE,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,164
2011,YEAR,STATE,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,118
2011,YEAR,STATE,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,225
2011,YEAR,STATE,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,114
2011,YEAR,STATE,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,155
2011,YEAR,STATE,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,130
2010,YEAR,STATE,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,115
2010,YEAR,STATE,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,210
2010,YEAR,STATE,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,150
2010,YEAR,STATE,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,192
2010,YEAR,STATE,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,151
2010,YEAR,STATE,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,114
2010,YEAR,STATE,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,109
2010,YEAR,STATE,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,146
2010,YEAR,STATE,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,190
2010,YEAR,STATE,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,157
2010,YEAR,STATE,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,157
2010,YEAR,STATE,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,165
2010,YEAR,STATE,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,124
2010,YEAR,STATE,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,124
2010,YEAR,STATE,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,140
2010,YEAR,STATE,MARYLAND,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,106
2010,YEAR,STATE,MICHIGAN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,149
2010,YEAR,STATE,MINNESOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,177
2010,YEAR,STATE,MISSISSIPPI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,136
2010,YEAR,STATE,MISSOURI,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,123
2010,YEAR,STATE,MONTANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,135
2010,YEAR,STATE,NEBRASKA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,166
2010,YEAR,STATE,NEW JERSEY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,114
2010,YEAR,STATE,NEW MEXICO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,180
2010,YEAR,STATE,NEW YORK,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,149
2010,YEAR,STATE,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,91
2010,YEAR,STATE,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,132
2010,YEAR,STATE,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,160
