,month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
3981,11,1956,West Virginia,48.8,47.7,-80.61371197,38.64259874
3982,11,1956,Wisconsin,42,39.2,-90.01169426,44.63803019
3983,11,1956,Wyoming,35.4,35.8,-107.5514541,42.99964203
3984,12,1956,Alabama,52.6,50,-86.82837194,32.78983219
3985,12,1956,Arizona,43.8,45.3,-111.6644183,34.29310987
3986,12,1956,Arkansas,47.9,45.7,-92.43926766,34.89974533
3987,12,1956,California,46.8,46.3,-119.610699,37.24607067
3988,12,1956,Colorado,27.8,29.4,-105.5478247,38.99855182
3989,12,1956,Connecticut,37.6,34.7,-72.72570604,41.62028634
3990,12,1956,Delaware,44.8,40.9,-75.40040409,38.88701645
3991,12,1956,Florida,62,61.5,-81.79746387,28.62843926
3992,12,1956,Georgia,53.4,50.7,-83.44634183,32.64922907
3993,12,1956,Idaho,26.4,27.7,-114.6593823,44.08908951
3994,12,1956,Illinois,37.2,35.1,-89.19839676,40.06504091
3995,12,1956,Indiana,38.8,35.7,-86.27563973,39.90814123
3996,12,1956,Iowa,30.8,29.2,-93.50006496,42.07462688
3997,12,1956,Kansas,38.4,36.7,-98.38021317,38.48470815
3998,12,1956,Kentucky,44.2,40.8,-85.29045609,37.52666746
3999,12,1956,Louisiana,56.6,54.2,-92.58566202,31.05840696
4000,12,1956,Maine,26.4,25.4,-69.22664746,45.37143349
4001,12,1956,Maryland,43.8,40.1,-76.77245461,39.0369223
4002,12,1956,Massachusetts,36.2,33.7,-71.79863942,42.2533024
4003,12,1956,Michigan,30.8,28.9,-85.43716696,44.35068131
4004,12,1956,Minnesota,22.8,20.5,-94.30901265,46.31633293
4005,12,1956,Mississippi,53.2,50.3,-89.66521368,32.75086663
4006,12,1956,Missouri,39.9,38.3,-92.47741016,38.36761316
4007,12,1956,Montana,27.7,25.1,-109.6451486,47.03353642
4008,12,1956,Nebraska,33,30.6,-99.81080907,41.52714896
4009,12,1956,Nevada,33.8,35,-116.6552255,39.35623735
4010,12,1956,New Hampshire,30.2,28,-71.57759415,43.68563175
4011,12,1956,New Jersey,41.4,38,-74.66075411,40.18442736
4012,12,1956,New Mexico,36.4,38.2,-106.1083886,34.42137076
4013,12,1956,New York,33.4,30.5,-75.50311828,42.94039011
4014,12,1956,North Carolina,49.2,45.4,-79.37237975,35.54153412
4015,12,1956,North Dakota,22.6,19.6,-100.4693211,47.44633852
4016,12,1956,Ohio,39.2,35.6,-82.7900612,40.29145221
4017,12,1956,Oklahoma,44.5,43.7,-97.50829271,35.58348565
4018,12,1956,Oregon,34.6,34.8,-120.5554134,43.93664816
4019,12,1956,Pennsylvania,37.6,34.2,-77.79955956,40.87383785
4020,12,1956,Rhode Island,39,36.3,-71.55361205,41.67608139
4021,12,1956,South Carolina,52.9,49.4,-80.89613969,33.90797425
4022,12,1956,South Dakota,28.6,25.7,-100.2305075,44.4361607
4023,12,1956,Tennessee,46.9,43.3,-86.34338037,35.84298709
4024,12,1956,Texas,51.1,50.8,-99.35069715,31.48446438
4025,12,1956,Utah,29,31.6,-111.6782164,39.32379475
4026,12,1956,Vermont,29.4,26.7,-72.66264936,44.07519583
4027,12,1956,Virginia,45.2,41.1,-78.81225447,37.51502389
4028,12,1956,Washington,32.8,33.6,-120.4468664,47.38096888
4029,12,1956,West Virginia,41.8,37.6,-80.61371197,38.64259874
4030,12,1956,Wisconsin,26.1,24.9,-90.01169426,44.63803019
4031,12,1956,Wyoming,24.9,24.8,-107.5514541,42.99964203
4032,1,1957,Alabama,51.3,45.8,-86.82837194,32.78983219
4033,1,1957,Arizona,42,41,-111.6644183,34.29310987
4034,1,1957,Arkansas,42.7,40.4,-92.43926766,34.89974533
4035,1,1957,California,41.3,42.7,-119.610699,37.24607067
4036,1,1957,Colorado,24.2,24.5,-105.5478247,38.99855182
4037,1,1957,Connecticut,27.2,27.3,-72.72570604,41.62028634
4038,1,1957,Delaware,36.8,34.8,-75.40040409,38.88701645
4039,1,1957,Florida,62.2,58.3,-81.79746387,28.62843926
4040,1,1957,Georgia,52,46.6,-83.44634183,32.64922907
4041,1,1957,Idaho,19.4,22.9,-114.6593823,44.08908951
4042,1,1957,Illinois,27.4,27.4,-89.19839676,40.06504091
4043,1,1957,Indiana,29.6,28.5,-86.27563973,39.90814123
4044,1,1957,Iowa,19.8,20.3,-93.50006496,42.07462688
4045,1,1957,Kansas,29.6,30.1,-98.38021317,38.48470815
4046,1,1957,Kentucky,38.1,35,-85.29045609,37.52666746
4047,1,1957,Louisiana,55,50.2,-92.58566202,31.05840696
4048,1,1957,Maine,12.8,15.9,-69.22664746,45.37143349
4049,1,1957,Maryland,36.3,33.9,-76.77245461,39.0369223
4050,1,1957,Massachusetts,25,26.1,-71.79863942,42.2533024
4051,1,1957,Michigan,20.2,20.8,-85.43716696,44.35068131
4052,1,1957,Minnesota,8.9,9.7,-94.30901265,46.31633293
4053,1,1957,Mississippi,50.8,46.1,-89.66521368,32.75086663
4054,1,1957,Missouri,31.3,31.3,-92.47741016,38.36761316
4055,1,1957,Montana,15.2,18.8,-109.6451486,47.03353642
4056,1,1957,Nebraska,23.2,23.8,-99.81080907,41.52714896
4057,1,1957,Nevada,28.2,30.5,-116.6552255,39.35623735
4058,1,1957,New Hampshire,17.6,19.5,-71.57759415,43.68563175
4059,1,1957,New Jersey,32.7,31.3,-74.66075411,40.18442736
4060,1,1957,New Mexico,35.8,34,-106.1083886,34.42137076
4061,1,1957,New York,21.8,22.3,-75.50311828,42.94039011
4062,1,1957,North Carolina,45.6,40.7,-79.37237975,35.54153412
4063,1,1957,North Dakota,9,9.6,-100.4693211,47.44633852
4064,1,1957,Ohio,30.3,28.7,-82.7900612,40.29145221
4065,1,1957,Oklahoma,38.1,37.8,-97.50829271,35.58348565
4066,1,1957,Oregon,27.6,31.1,-120.5554134,43.93664816
4067,1,1957,Pennsylvania,28.6,27.1,-77.79955956,40.87383785
4068,1,1957,Rhode Island,28.5,29.1,-71.55361205,41.67608139
4069,1,1957,South Carolina,50.6,45.2,-80.89613969,33.90797425
4070,1,1957,South Dakota,16.5,17.4,-100.2305075,44.4361607
4071,1,1957,Tennessee,42.6,38.3,-86.34338037,35.84298709
4072,1,1957,Texas,48.4,46.2,-99.35069715,31.48446438
4073,1,1957,Utah,25.2,26.1,-111.6782164,39.32379475
4074,1,1957,Vermont,16.5,17.7,-72.66264936,44.07519583
4075,1,1957,Virginia,39.8,35.9,-78.81225447,37.51502389
4076,1,1957,Washington,25.1,29.5,-120.4468664,47.38096888
4077,1,1957,West Virginia,35.2,31.8,-80.61371197,38.64259874
4078,1,1957,Wisconsin,14,15.3,-90.01169426,44.63803019
4079,1,1957,Wyoming,17.3,19.5,-107.5514541,42.99964203
4080,2,1957,Alabama,52.4,46.6,-86.82837194,32.78983219
4081,2,1957,Arizona,46.8,42.7,-111.6644183,34.29310987
4082,2,1957,Arkansas,43.6,41.2,-92.43926766,34.89974533
4083,2,1957,California,43.4,43.8,-119.610699,37.24607067
4084,2,1957,Colorado,27.6,25.6,-105.5478247,38.99855182
4085,2,1957,Connecticut,25.9,25.8,-72.72570604,41.62028634
4086,2,1957,Delaware,34.1,33.8,-75.40040409,38.88701645
4087,2,1957,Florida,63.7,58.6,-81.79746387,28.62843926
4088,2,1957,Georgia,53,47.3,-83.44634183,32.64922907
4089,2,1957,Idaho,20.6,24.2,-114.6593823,44.08908951
4090,2,1957,Illinois,27.8,27.3,-89.19839676,40.06504091
4091,2,1957,Indiana,28.8,28,-86.27563973,39.90814123
4092,2,1957,Iowa,20.7,20.2,-93.50006496,42.07462688
4093,2,1957,Kansas,30.8,31.2,-98.38021317,38.48470815
4094,2,1957,Kentucky,37,35.1,-85.29045609,37.52666746
4095,2,1957,Louisiana,56.3,50.9,-92.58566202,31.05840696
4096,2,1957,Maine,12.4,14,-69.22664746,45.37143349
4097,2,1957,Maryland,33.9,33.1,-76.77245461,39.0369223
4098,2,1957,Massachusetts,24.2,24.6,-71.79863942,42.2533024
4099,2,1957,Michigan,18.2,18.6,-85.43716696,44.35068131
4100,2,1957,Minnesota,7.4,9.3,-94.30901265,46.31633293
4101,2,1957,Mississippi,51.6,46.7,-89.66521368,32.75086663
4102,2,1957,Missouri,32.4,31.5,-92.47741016,38.36761316
4103,2,1957,Montana,12.6,19,-109.6451486,47.03353642
4104,2,1957,Nebraska,23.2,24.4,-99.81080907,41.52714896
4105,2,1957,Nevada,31.7,32,-116.6552255,39.35623735
4106,2,1957,New Hampshire,16.6,17.8,-71.57759415,43.68563175
4107,2,1957,New Jersey,30.6,30.1,-74.66075411,40.18442736
4108,2,1957,New Mexico,41,35.7,-106.1083886,34.42137076
4109,2,1957,New York,20.2,20.2,-75.50311828,42.94039011
4110,2,1957,North Carolina,44,41,-79.37237975,35.54153412
4111,2,1957,North Dakota,6.5,9.1,-100.4693211,47.44633852
4112,2,1957,Ohio,28.4,27.9,-82.7900612,40.29145221
4113,2,1957,Oklahoma,40,38.9,-97.50829271,35.58348565
4114,2,1957,Oregon,28.1,32.2,-120.5554134,43.93664816
4115,2,1957,Pennsylvania,26.6,25.9,-77.79955956,40.87383785
4116,2,1957,Rhode Island,27.2,27.5,-71.55361205,41.67608139
4117,2,1957,South Carolina,50.2,45.8,-80.89613969,33.90797425
4118,2,1957,South Dakota,14.9,17.5,-100.2305075,44.4361607
4119,2,1957,Tennessee,42.1,38.7,-86.34338037,35.84298709
4120,2,1957,Texas,51.4,47.5,-99.35069715,31.48446438
4121,2,1957,Utah,29.1,27.8,-111.6782164,39.32379475
4122,2,1957,Vermont,15.4,15.9,-72.66264936,44.07519583
4123,2,1957,Virginia,37.5,35.7,-78.81225447,37.51502389
4124,2,1957,Washington,24.3,30.7,-120.4468664,47.38096888
4125,2,1957,West Virginia,33.4,31.6,-80.61371197,38.64259874
4126,2,1957,Wisconsin,13.2,14.4,-90.01169426,44.63803019
4127,2,1957,Wyoming,19.2,20.4,-107.5514541,42.99964203
4128,3,1957,Alabama,54.6,51.6,-86.82837194,32.78983219
4129,3,1957,Arizona,50.8,47.1,-111.6644183,34.29310987
4130,3,1957,Arkansas,49,47.1,-92.43926766,34.89974533
4131,3,1957,California,48.9,47.1,-119.610699,37.24607067
4132,3,1957,Colorado,33.2,30.6,-105.5478247,38.99855182
4133,3,1957,Connecticut,34,30.8,-72.72570604,41.62028634
4134,3,1957,Delaware,40.2,38.5,-75.40040409,38.88701645
4135,3,1957,Florida,64.2,61.7,-81.79746387,28.62843926
4136,3,1957,Georgia,55,51.9,-83.44634183,32.64922907
4137,3,1957,Idaho,30.4,29.5,-114.6593823,44.08908951
4138,3,1957,Illinois,37,34.5,-89.19839676,40.06504091
4139,3,1957,Indiana,37.3,34.5,-86.27563973,39.90814123
4140,3,1957,Iowa,31.3,28.7,-93.50006496,42.07462688
4141,3,1957,Kansas,39.6,38.1,-98.38021317,38.48470815
4142,3,1957,Kentucky,43,41,-85.29045609,37.52666746
4143,3,1957,Louisiana,58.6,55.8,-92.58566202,31.05840696
4144,3,1957,Maine,23.8,20.5,-69.22664746,45.37143349
4145,3,1957,Maryland,40,38.1,-76.77245461,39.0369223
4146,3,1957,Massachusetts,33,29.7,-71.79863942,42.2533024
4147,3,1957,Michigan,26,24,-85.43716696,44.35068131
4148,3,1957,Minnesota,18.8,18.6,-94.30901265,46.31633293
4149,3,1957,Mississippi,54.7,52,-89.66521368,32.75086663
4150,3,1957,Missouri,40.7,38.7,-92.47741016,38.36761316
4151,3,1957,Montana,24.8,25.4,-109.6451486,47.03353642
4152,3,1957,Nebraska,32.9,31.3,-99.81080907,41.52714896
4153,3,1957,Nevada,39.5,36.8,-116.6552255,39.35623735
4154,3,1957,New Hampshire,26.7,23.7,-71.57759415,43.68563175
4155,3,1957,New Jersey,37.2,34.9,-74.66075411,40.18442736
4156,3,1957,New Mexico,44.5,40.6,-106.1083886,34.42137076
4157,3,1957,New York,29,25.6,-75.50311828,42.94039011
4158,3,1957,North Carolina,47.4,45.6,-79.37237975,35.54153412
4159,3,1957,North Dakota,19.1,18.3,-100.4693211,47.44633852
4160,3,1957,Ohio,36,33.7,-82.7900612,40.29145221
4161,3,1957,Oklahoma,46.4,45.3,-97.50829271,35.58348565
4162,3,1957,Oregon,36.6,36.2,-120.5554134,43.93664816
4163,3,1957,Pennsylvania,33.8,31.2,-77.79955956,40.87383785
4164,3,1957,Rhode Island,35.2,32,-71.55361205,41.67608139
4165,3,1957,South Carolina,52.8,50.4,-80.89613969,33.90797425
4166,3,1957,South Dakota,26.3,25.3,-100.2305075,44.4361607
4167,3,1957,Tennessee,46.8,44.2,-86.34338037,35.84298709
4168,3,1957,Texas,55.6,52.9,-99.35069715,31.48446438
4169,3,1957,Utah,36.4,33.8,-111.6782164,39.32379475
4170,3,1957,Vermont,25.4,21.9,-72.66264936,44.07519583
4171,3,1957,Virginia,42.6,40.6,-78.81225447,37.51502389
4172,3,1957,Washington,34.1,35.8,-120.4468664,47.38096888
4173,3,1957,West Virginia,39.4,36.8,-80.61371197,38.64259874
4174,3,1957,Wisconsin,23.8,22.4,-90.01169426,44.63803019
4175,3,1957,Wyoming,28.8,25.6,-107.5514541,42.99964203
4176,4,1957,Alabama,58.8,58.9,-86.82837194,32.78983219
4177,4,1957,Arizona,53,53.1,-111.6644183,34.29310987
4178,4,1957,Arkansas,55.1,55.9,-92.43926766,34.89974533
4179,4,1957,California,51.8,51.3,-119.610699,37.24607067
4180,4,1957,Colorado,36.2,38.1,-105.5478247,38.99855182
4181,4,1957,Connecticut,42.8,40.8,-72.72570604,41.62028634
4182,4,1957,Delaware,49,47.4,-75.40040409,38.88701645
4183,4,1957,Florida,66.9,66.6,-81.79746387,28.62843926
4184,4,1957,Georgia,59.2,59.1,-83.44634183,32.64922907
4185,4,1957,Idaho,36.8,36.7,-114.6593823,44.08908951
4186,4,1957,Illinois,45.8,45.6,-89.19839676,40.06504091
4187,4,1957,Indiana,45.9,45.1,-86.27563973,39.90814123
4188,4,1957,Iowa,41.3,41.4,-93.50006496,42.07462688
4189,4,1957,Kansas,46.1,47.9,-98.38021317,38.48470815
4190,4,1957,Kentucky,51.2,50.3,-85.29045609,37.52666746
4191,4,1957,Louisiana,62.4,62.6,-92.58566202,31.05840696
4192,4,1957,Maine,33.8,32,-69.22664746,45.37143349
4193,4,1957,Maryland,48.9,47.3,-76.77245461,39.0369223
4194,4,1957,Massachusetts,41.6,39.4,-71.79863942,42.2533024
4195,4,1957,Michigan,36.6,35.5,-85.43716696,44.35068131
4196,4,1957,Minnesota,32.9,33.3,-94.30901265,46.31633293
4197,4,1957,Mississippi,59.4,59.5,-89.66521368,32.75086663
4198,4,1957,Missouri,48.4,49,-92.47741016,38.36761316
4199,4,1957,Montana,34.2,35.1,-109.6451486,47.03353642
4200,4,1957,Nebraska,39.6,41.8,-99.81080907,41.52714896
4201,4,1957,Nevada,42.8,43,-116.6552255,39.35623735
4202,4,1957,New Hampshire,36.8,34.7,-71.57759415,43.68563175
4203,4,1957,New Jersey,45.7,44.3,-74.66075411,40.18442736
4204,4,1957,New Mexico,46.6,47.4,-106.1083886,34.42137076
4205,4,1957,New York,38.8,36.7,-75.50311828,42.94039011
4206,4,1957,North Carolina,54.5,53.6,-79.37237975,35.54153412
4207,4,1957,North Dakota,33,33.1,-100.4693211,47.44633852
4208,4,1957,Ohio,44.8,43.8,-82.7900612,40.29145221
4209,4,1957,Oklahoma,51.8,54.4,-97.50829271,35.58348565
4210,4,1957,Oregon,41.6,41.1,-120.5554134,43.93664816
4211,4,1957,Pennsylvania,42.7,41.3,-77.79955956,40.87383785
4212,4,1957,Rhode Island,42.9,40.9,-71.55361205,41.67608139
4213,4,1957,South Carolina,58,57.8,-80.89613969,33.90797425
4214,4,1957,South Dakota,36.2,37.8,-100.2305075,44.4361607
4215,4,1957,Tennessee,53.9,53,-86.34338037,35.84298709
4216,4,1957,Texas,59,60.6,-99.35069715,31.48446438
4217,4,1957,Utah,41.4,41.4,-111.6782164,39.32379475
4218,4,1957,Vermont,35.6,33.6,-72.66264936,44.07519583
4219,4,1957,Virginia,50.9,49.3,-78.81225447,37.51502389
4220,4,1957,Washington,42,41.8,-120.4468664,47.38096888
4221,4,1957,West Virginia,47.6,45.9,-80.61371197,38.64259874
4222,4,1957,Wisconsin,36,35.5,-90.01169426,44.63803019
4223,4,1957,Wyoming,33.1,34,-107.5514541,42.99964203
4224,5,1957,Alabama,68.4,66.7,-86.82837194,32.78983219
4225,5,1957,Arizona,58.4,60.9,-111.6644183,34.29310987
4226,5,1957,Arkansas,65.6,64.5,-92.43926766,34.89974533
4227,5,1957,California,56.4,57.3,-119.610699,37.24607067
4228,5,1957,Colorado,43.8,47.2,-105.5478247,38.99855182
4229,5,1957,Connecticut,52.9,51.3,-72.72570604,41.62028634
4230,5,1957,Delaware,59.8,57.1,-75.40040409,38.88701645
4231,5,1957,Florida,73.4,72.1,-81.79746387,28.62843926
4232,5,1957,Georgia,68.2,66.9,-83.44634183,32.64922907
4233,5,1957,Idaho,45.6,45.2,-114.6593823,44.08908951
4234,5,1957,Illinois,57.2,56.8,-89.19839676,40.06504091
4235,5,1957,Indiana,57,56,-86.27563973,39.90814123
4236,5,1957,Iowa,53.2,53.9,-93.50006496,42.07462688
4237,5,1957,Kansas,56.2,58.5,-98.38021317,38.48470815
4238,5,1957,Kentucky,62.1,59.8,-85.29045609,37.52666746
4239,5,1957,Louisiana,71,69.8,-92.58566202,31.05840696
4240,5,1957,Maine,45.1,44.4,-69.22664746,45.37143349
4241,5,1957,Maryland,59.8,57.3,-76.77245461,39.0369223
4242,5,1957,Massachusetts,52,50.3,-71.79863942,42.2533024
4243,5,1957,Michigan,48.1,47.7,-85.43716696,44.35068131
4244,5,1957,Minnesota,47.4,47.8,-94.30901265,46.31633293
4245,5,1957,Mississippi,68.9,67.4,-89.66521368,32.75086663
4246,5,1957,Missouri,59.7,59.4,-92.47741016,38.36761316
4247,5,1957,Montana,45.4,45.5,-109.6451486,47.03353642
4248,5,1957,Nebraska,50.3,53,-99.81080907,41.52714896
4249,5,1957,Nevada,48.8,50.8,-116.6552255,39.35623735
4250,5,1957,New Hampshire,48.2,46.7,-71.57759415,43.68563175
4251,5,1957,New Jersey,56.3,54.6,-74.66075411,40.18442736
4252,5,1957,New Mexico,53.4,55.8,-106.1083886,34.42137076
4253,5,1957,New York,49.6,48.7,-75.50311828,42.94039011
4254,5,1957,North Carolina,64.4,62.1,-79.37237975,35.54153412
4255,5,1957,North Dakota,46.9,47.5,-100.4693211,47.44633852
4256,5,1957,Ohio,56,54.6,-82.7900612,40.29145221
4257,5,1957,Oklahoma,61.7,63.7,-97.50829271,35.58348565
4258,5,1957,Oregon,48.2,47.2,-120.5554134,43.93664816
4259,5,1957,Pennsylvania,53.7,52.2,-77.79955956,40.87383785
4260,5,1957,Rhode Island,52.8,50.9,-71.55361205,41.67608139
4261,5,1957,South Carolina,67.4,66.1,-80.89613969,33.90797425
4262,5,1957,South Dakota,48,50.4,-100.2305075,44.4361607
4263,5,1957,Tennessee,64.4,61.9,-86.34338037,35.84298709
4264,5,1957,Texas,66.8,68.7,-99.35069715,31.48446438
4265,5,1957,Utah,47.8,50,-111.6782164,39.32379475
4266,5,1957,Vermont,47,46,-72.66264936,44.07519583
4267,5,1957,Virginia,61.4,58.5,-78.81225447,37.51502389
4268,5,1957,Washington,50.9,48.5,-120.4468664,47.38096888
4269,5,1957,West Virginia,58.6,55.7,-80.61371197,38.64259874
4270,5,1957,Wisconsin,48.5,48.6,-90.01169426,44.63803019
4271,5,1957,Wyoming,41.8,43.6,-107.5514541,42.99964203
4272,6,1957,Alabama,75,74.1,-86.82837194,32.78983219
4273,6,1957,Arizona,68.7,69.7,-111.6644183,34.29310987
4274,6,1957,Arkansas,73.4,72.6,-92.43926766,34.89974533
4275,6,1957,California,65.1,64.5,-119.610699,37.24607067
4276,6,1957,Colorado,54.3,56.5,-105.5478247,38.99855182
4277,6,1957,Connecticut,63.2,61.2,-72.72570604,41.62028634
4278,6,1957,Delaware,68.9,66.4,-75.40040409,38.88701645
4279,6,1957,Florida,77.9,77.2,-81.79746387,28.62843926
4280,6,1957,Georgia,74.5,74.2,-83.44634183,32.64922907
4281,6,1957,Idaho,54,52.9,-114.6593823,44.08908951
4282,6,1957,Illinois,66.9,66.8,-89.19839676,40.06504091
4283,6,1957,Indiana,66.4,66,-86.27563973,39.90814123
4284,6,1957,Iowa,63.2,64.5,-93.50006496,42.07462688
4285,6,1957,Kansas,66.4,68.4,-98.38021317,38.48470815
4286,6,1957,Kentucky,69.7,68.5,-85.29045609,37.52666746
4287,6,1957,Louisiana,77.1,76.5,-92.58566202,31.05840696
4288,6,1957,Maine,56.4,55.2,-69.22664746,45.37143349
4289,6,1957,Maryland,68.6,66.5,-76.77245461,39.0369223
4290,6,1957,Massachusetts,62.2,60,-71.79863942,42.2533024
4291,6,1957,Michigan,58.2,58.4,-85.43716696,44.35068131
4292,6,1957,Minnesota,57.8,59,-94.30901265,46.31633293
4293,6,1957,Mississippi,75.6,74.9,-89.66521368,32.75086663
4294,6,1957,Missouri,68.8,68.6,-92.47741016,38.36761316
4295,6,1957,Montana,55,54.3,-109.6451486,47.03353642
4296,6,1957,Nebraska,61.4,63.4,-99.81080907,41.52714896
4297,6,1957,Nevada,58.9,59.4,-116.6552255,39.35623735
4298,6,1957,New Hampshire,58.8,57.1,-71.57759415,43.68563175
4299,6,1957,New Jersey,66.4,64.2,-74.66075411,40.18442736
4300,6,1957,New Mexico,63.4,64.6,-106.1083886,34.42137076
4301,6,1957,New York,60.4,59,-75.50311828,42.94039011
4302,6,1957,North Carolina,71.3,70,-79.37237975,35.54153412
4303,6,1957,North Dakota,57.4,58.3,-100.4693211,47.44633852
4304,6,1957,Ohio,65.4,64.5,-82.7900612,40.29145221
4305,6,1957,Oklahoma,70.9,72.5,-97.50829271,35.58348565
4306,6,1957,Oregon,55.6,53.9,-120.5554134,43.93664816
4307,6,1957,Pennsylvania,63.4,61.8,-77.79955956,40.87383785
4308,6,1957,Rhode Island,62.9,60.4,-71.55361205,41.67608139
4309,6,1957,South Carolina,74.2,73.7,-80.89613969,33.90797425
4310,6,1957,South Dakota,58.8,60.9,-100.2305075,44.4361607
4311,6,1957,Tennessee,71.3,70,-86.34338037,35.84298709
4312,6,1957,Texas,74.7,76,-99.35069715,31.48446438
4313,6,1957,Utah,57.9,59.3,-111.6782164,39.32379475
4314,6,1957,Vermont,58.2,56.7,-72.66264936,44.07519583
4315,6,1957,Virginia,68.8,67,-78.81225447,37.51502389
4316,6,1957,Washington,57.2,54.8,-120.4468664,47.38096888
4317,6,1957,West Virginia,66.6,64.3,-80.61371197,38.64259874
4318,6,1957,Wisconsin,58.6,59.4,-90.01169426,44.63803019
4319,6,1957,Wyoming,52.2,53.1,-107.5514541,42.99964203
4320,7,1957,Alabama,78.9,78.7,-86.82837194,32.78983219
4321,7,1957,Arizona,78.1,77,-111.6644183,34.29310987
4322,7,1957,Arkansas,78.5,78.4,-92.43926766,34.89974533
4323,7,1957,California,73,71.5,-119.610699,37.24607067
4324,7,1957,Colorado,63.6,64.2,-105.5478247,38.99855182
4325,7,1957,Connecticut,69.6,68,-72.72570604,41.62028634
4326,7,1957,Delaware,74.9,73.1,-75.40040409,38.88701645
4327,7,1957,Florida,80.7,80.3,-81.79746387,28.62843926
4328,7,1957,Georgia,78.2,78.6,-83.44634183,32.64922907
4329,7,1957,Idaho,60.8,60.8,-114.6593823,44.08908951
4330,7,1957,Illinois,74.2,73.5,-89.19839676,40.06504091
4331,7,1957,Indiana,72.8,72.4,-86.27563973,39.90814123
4332,7,1957,Iowa,72.6,71.5,-93.50006496,42.07462688
4333,7,1957,Kansas,76.3,76.1,-98.38021317,38.48470815
4334,7,1957,Kentucky,74.8,74.4,-85.29045609,37.52666746
4335,7,1957,Louisiana,81.1,80.8,-92.58566202,31.05840696
4336,7,1957,Maine,62.6,62.6,-69.22664746,45.37143349
4337,7,1957,Maryland,74.2,72.9,-76.77245461,39.0369223
4338,7,1957,Massachusetts,68.7,67,-71.79863942,42.2533024
4339,7,1957,Michigan,66.1,65.7,-85.43716696,44.35068131
4340,7,1957,Minnesota,67,66.2,-94.30901265,46.31633293
4341,7,1957,Mississippi,79.7,79.6,-89.66521368,32.75086663
4342,7,1957,Missouri,75.9,75.4,-92.47741016,38.36761316
4343,7,1957,Montana,62.6,62,-109.6451486,47.03353642
4344,7,1957,Nebraska,71.8,71.4,-99.81080907,41.52714896
4345,7,1957,Nevada,68.2,68,-116.6552255,39.35623735
4346,7,1957,New Hampshire,64.7,64,-71.57759415,43.68563175
4347,7,1957,New Jersey,72.9,71,-74.66075411,40.18442736
4348,7,1957,New Mexico,71.8,70.9,-106.1083886,34.42137076
4349,7,1957,New York,67,65.8,-75.50311828,42.94039011
4350,7,1957,North Carolina,75.8,75.3,-79.37237975,35.54153412
4351,7,1957,North Dakota,66.9,66,-100.4693211,47.44633852
4352,7,1957,Ohio,71.4,70.9,-82.7900612,40.29145221
4353,7,1957,Oklahoma,79.8,79.3,-97.50829271,35.58348565
4354,7,1957,Oregon,60.8,60.9,-120.5554134,43.93664816
4355,7,1957,Pennsylvania,69.2,68.2,-77.79955956,40.87383785
4356,7,1957,Rhode Island,69.6,67.6,-71.55361205,41.67608139
4357,7,1957,South Carolina,78.3,78.4,-80.89613969,33.90797425
